year,journalname,title,author,orgn,keyword,fund,catelogcode,summary
2016,现代情报,微信用户风险感知因素研究,杨瑞仙;张梦君;,郑州大学信息管理学院,微信用户; 感知风险理论; 问卷调查; 身体风险; 时间风险; 心理风险; 社会风险; 隐私风险; 财务风险; 因素; 模型构建;,郑州大学“新媒体公共传播”学科方向招标课题“新媒体环境下的信息质量评价研究”(项目编号:XMTGGCBJSY18)阶段性成果；,G206,"随着微信的快速发展,微信使用者日益增多,但多数用户沉浸于享受微信服务,忽略了微信的各种风险。用户对微信风险的感知程度影响着用户的使用状态以及微信未来的发展方向。本研究采用问卷调查的方法,以感知风险理论为基础,从身体风险、时间风险、心理风险、社会风险、隐私风险和财务风险等方面进行研究,通过模型构建与假设分析,检验每个风险与用户感知程度之间的相关关系。 "
2016,现代情报,国内省级公共图书馆微信平台服务探析,郭春侠;李诗琪;,安徽大学管理学院,公共图书馆; 微信; 图书馆服务; 移动信息服务;,安徽大学研究生教学研究项目之课程建设项目“信息用户与服务”(项目编号:J01001757-19)的研究成果之一；,G252;G258.2,"最近国内图书馆微信服务发展迅速。文章通过调查国内31家省级公共图书馆利用微信公众平台开展服务的现状,发现我国省级公共图书馆微信平台开通和认证的数量在近一年多增加迅速,在服务功能设置和服务水平上存在良莠不齐的情况:微信平台的开通未全覆盖,对平台消息推送功能、即时通讯功能、自定义菜单功能未充分利用,线上宣传不足等。因此,提出公共图书馆要进一步发挥微信平台的服务功能,需全面开通、认证微信平台,对平台定期维护,充分发挥平台功能,加大对微信平台的宣传推广等对策。 "
2016,现代情报,我国公共图书馆微信公众平台应用现状研究,甘春梅;郑姣姣;,中山大学资讯管理学院,公共图书馆; 微信; 微信公众平台; 信息服务; 移动服务;,国家自然科学基金项目“基于使用与满足理论的社交媒体使用机理研究:从采纳到持续使用的行为转变”(项目编号:71403301)的研究成果之一；,G250.7;G258.2,"文章调研我国开通并实际使用微信公众平台的38所副省级以上公共图书馆,统计分析开通时间、服务内容和服务方式。结果发现,越来越多的公共图书馆积极利用微信公众平台来开拓与创新自身的服务。结果也发现,微信公众平台通过自定义菜单、自定义预设回复和信息推送三种途径提供不同类型的服务;自定义菜单的服务内容主要集中在个人信息服务、资源服务、帮助信息以及活动播报方面,较少提供交流与互动;自定义预设回复的内容主要集中在书目检索;信息推送的内容主要集中在馆情馆讯、活动播报、资源推送及服务推送。而服务方式涉及实时消息咨询、表单咨询和电话/邮件咨询,但目前做得还不够。基于此,提出重视菜单内容的开发、做好推送内容的定位以及增强与用户的互动交流等改进意见。 "
2016,情报理论与实践,大数据时代微信朋友圈的隐私边界及管理规制——基于传播隐私管理的理论视角,王波伟;李秋华;,华中科技大学新闻与信息传播学院渭南师范学院曲阜师范大学传媒学院,数据化表演; 数据化节制; 隐私边界; 管理规制;,渭南师范学院人文社会科学基金项目资助的研究成果； 项目编号:14SKYB23；,G206,"大数据时代,""数据化表演""成为一种常见的数字化生存状态。借助微信朋友圈这一轻熟人的舞台,人们以""晒""""刷""""赞""等""表演""方式拉近彼此之间的时空距离,但""数据化表演""中个人隐私的自我披露,以及他人的有意泄露需要引起关注,由此更需着力探讨""数据化节制""问题。基于传播隐私管理理论,构建契合微信朋友圈的动态、虚拟隐私边界和隐私规则,藉由二者的相互渗透与协调,合力规制微信朋友圈隐私的""数据化节制""。 "
2016,情报理论与实践,大学生微知识学习行为研究——以微信平台为例,茆意宏;杨霞;辛沅远;谢怡;,南京农业大学信息科学技术学院,大学生; 微信; 微知识; 知识学习;,国家社会科学基金项目“面向用户的微知识服务研究”(项目编号:15BTQ025)； 国家大学生创新创业训练计划项目“基于微信平台的大学生移动学习行为研究”(项目编号:201510307061)的成果；,G642,"文章以微信平台为例,通过在线访谈与问卷调查,对大学生微知识学习行为的过程及个人特征对其学习行为的影响等进行统计分析。研究发现,大学生会经常通过微信获取知识、交流学习心得,存在一些深度学习行为;大学生的年级特征对微信学习行为有显著影响。高校教学与学生工作部门、教师、图书馆、社会教育服务机构等可以利用微信等平台开展微知识服务,改进传统教学,提高知识服务水平。 "
2016,情报理论与实践,基于微信用户行为的分享预测模型研究,黄炜;余辉;李岳峰;,湖北工业大学经济与管理学院武汉理工大学管理学院,微信; 用户行为; 信息分享; 行为预测;,国家自然科学基金项目“微博环境下实时主动感知网络舆情事件的多核方法研究”(项目编号:71303075)； 国家自然科学基金项目“大数据环境下基于特征本体学习的无监督文本分类方法研究”(项目编号:71571064)的成果之一；,G206;G252,"[目的/意义]构建微信用户分享行为的预测模型,探究微信分享的传播规律。[方法/过程]从用户行为动机、基本特征、群体传播特征3个维度分析并对用户的分享行为进行预测建模,并以微信热议""穹顶之下""为例,进行分享预测实例分析。[结果/结论]微信用户行为与现实人际关系有着较大的相关性,其行为受通信录好友、身边熟人、公众平台的影响,实例检测结果符合实际用户分享行为分布。其分享行为可以基于用户行为特征集进行预测,并能够达到一定的准确率。[局限]调查数据源和范围存在一定的局限性,给预测工作带来了一定的误差,未来可以加入更多维度和扩大调查范围来得到更准确的结果。 "
2016,信息资源管理学报,高校图书馆微信公众平台用户使用意愿影响因素实证研究,涂霞;,武汉大学信息管理学院,微信公众平台; 使用意愿; 高校图书馆; 结构方程建模;,,G258.6;G206,"文章在TRA和TAM的基础上,结合心流体验和信息系统成功模型,构建高校图书馆微信公众平台用户使用意愿影响因素概念模型。通过问卷调查和偏最小二乘结构方程建模方法进行实证研究,结果表明:信息质量、系统质量显著影响感知易用性、感知有用性和心流体验,进而显著影响使用态度;使用态度进一步显著影响使用意愿,而主观规范对使用意愿的影响不显著。 "
2016,情报理论与实践,政务微信信息生态链的构成要素、形成机理、结构与类型,李宗富;张向先;,吉林大学管理学院,政务微信; 信息生态链; 构成要素; 形成机理; 结构; 类型;,国家社会科学基金重大项目“网络信息生态链形成机理与演进规律研究”的成果； 项目编号:11&ZD180；,D63,"[目的/意义]分析政务微信信息生态链的构成要素并探究其形成机理,以揭示其运行规律,为进一步提升政务微信的综合社会效用提供理论基础。[方法/过程]从信息生态视角分析了政务微信信息生态链的构成要素,构建了形成机理模型,分析了政务微信信息生态链的类型和结构。[结果/结论]指出政务微信信息生态链由信息主体、政务微信信息、政务微信环境3部分构成,揭示了政务微信信息生态链的形成机理,为政务微信研究提供了新的思路。[局限]未对各构成要素之间的相互关系进行定量分析,没有结合实际案例对形成机理进行仿真研究。 "
2016,情报学报,微信群社会结构及其演化:基于文本挖掘的案例分析,王芳;翟羽佳;,南开大学商学院信息资源管理系南开大学商学院网络社会治理研究中心,移动在线社区; 微信群; 社会结构; 社会认同; 演化;,国家社会科学基金重大项目“我国网络社会治理研究”(14ZDA063)； 国家自然科学基金项目“流动农民工信息获取与跨区域公共信息服务保障体系研究”(71173121)的阶段性成果；,G206,"微信已经成为移动网络用户进行信息交流、知识共享和协同工作的重要工具,但迄今对于微信群的成长规律、内部社会结构和群间衍生关系仍然缺乏深入了解。本文以在线社群理论和社会认同理论为引导,对9个真实的学术活动类微信群进行了案例研究,提出了微信群演化社会动因模型。采用统计描述、社会关系网络和文本挖掘等方法对群特征随时间变化情况和群内交流文本数据进行了分析,提出了群生命周期6阶段模型,定义了群成员核心度算法并据此对群内部社会结构进行了分析,发现了群外部社会属性、群内部社会关系对群生命周期变化及群间衍生关系的影响,以及群间演化的收缩机制与资源更新规律。 "
2016,情报理论与实践,微信营销环境下用户信息行为影响因素分析与模型构建——基于沉浸理论的视角,薛杨;许正良;,吉林大学管理学院,微信营销; 信息行为; 沉浸理论; 影响因素;,,G206-F;G353.1,"[目的/意义]在微信营销环境下,基于沉浸理论的视角对微信用户信息行为展开研究,为企业的微信营销活动提供一定的管理借鉴。[方法/过程]分析了交互性、易用性的企业信息平台特性及有用性、娱乐性的企业信息质量特性对微信用户沉浸状态的影响作用,以及沉浸状态下产生的阅读、点赞、评论的信息关注行为及转发、评论转发、创建的信息分享行为之间的关系。[结果/结论]在刺激—机体—反应(S-O-R)范式下,构建微信营销环境下用户信息行为的理论模型。[局限]仅基于沉浸理论的观点进行了初步研究,未来还需进一步开展相应的实证研究。 "
2016,情报学报,社交媒体后续采纳阶段用户转移行为研究——以微信为例,赵宇翔;彭希羡;朱庆华;,南京理工大学经济管理学院新加坡国立大学信息系统系南京大学信息管理学院,社会化媒体; 用户转移行为; 用户接纳行为; 后续采纳; 微信;,国家自然科学基金青年项目“基于行动者网络框架的众包模式设计与管理研究”(编号:71403119)； 江苏省高校优势学科建设工程资助项目系列成果；,G206,"近年来,由于社交媒体类型不断创新,市场竞争不断升级,用户对于社交媒体的黏性和依赖度成为学界和业界共同关注的话题。在社交媒体的后续采纳阶段,用户经常从一类产品转移到另一类产品,这种迁移行为背后蕴藏着复杂的动机和原因。鉴于此,了解影响用户转移行为的因素,对社交媒体提供商和产品经理有着重要的实际意义。本研究以微信为例,从人类迁移学研究中引入基于网络的人类迁移理论,以探讨虚拟世界的用户转移行为,构建了社会化媒体用户转移概念模型。在模型中,我们将用户转移分成转移意愿和实际转移行为两个过程,并从社会网络性、相对匮乏性、了解型信任和个人创新四个方面提出相关假设。其中相对匮乏性为形成性变量,由相对情感匮乏性、相对功能匮乏性和相对经济匮乏性三个反映性变量组成。本研究在对问卷的信度和效度检验的基础上,利用偏最小二乘方法工具WarpPLS 4.0对模型和相关假设进行了检验。研究结论对于社交媒体的交互设计和管理模式提供了参考价值,并从理论上深化了虚拟社区中用户转移行为的概念模型。 "
2016,情报理论与实践,社会资本对微信朋友圈用户知识共享意愿的影响研究,赵大丽;孙道银;张铁山;,北方工业大学经济管理学院,微信; 虚拟社区; 知识共享; 社会资本;,"国家自然科学基金项目“企业双元性跨项目学习的前因及影响效应:基于结构化理论”(项目编号:71502003),国家自然科学基金项目“社会化商务中虚拟社区成员参与行为驱动机制研究:科技接受模型的视角”(项目编号:71202136)； 2015北方工业大学“管理科学与工程”一级学科培育基金项目(项目编号:203051360003)和北方工业大学2015年优秀青年项目(项目编号:XN132)的成果；",G206,"为探究微信朋友圈用户知识共享的影响因素,文章基于理性行为理论的核心思想构建社会资本、知识共享态度与知识共享意愿之间的关系模型,并运用PLS对问卷调查数据进行分析。研究结果表明,知识共享态度显著地影响知识共享意愿,结构资本、关系资本和认知资本都会对微信朋友圈用户知识共享态度产生影响作用,且关系资本的影响作用最大。 "
2016,情报理论与实践,移动社交平台用户体验的影响因素分析与实证——以微信为例,陈娟;钟雨露;邓胜利;,华中农业大学公共管理学院信息管理系武汉大学信息管理学院,移动社交平台; 用户体验; 微信; 影响因素;,国家社会科学基金项目“基于社交问答平台的用户知识贡献行为与服务优化研究”(项目编号:14BTQ044)； 武汉大学70后学术团队项目“网络用户信息行为”的研究成果之一；,G206,"[目的/意义]移动社交平台成功与否很大程度上依赖用户体验,研究移动社交平台用户体验的影响因素可为移动社交平台设计者在进行相关产品设计时提供可借鉴的参考与依据。[方法/过程]以微信为具体对象展开调查,回收有效问卷318份,对影响移动社交平台用户体验的因素进行量化分析。[结果/结论]结果表明,移动社交平台的功能和交互显著影响用户体验;用户的情感感知作为中介变量,对功能、交互与用户体验之间的关系调节作用显著;使用环境对用户体验的影响可以忽略不计。[局限]没有确定因变量与自变量之间的时间顺序,所以只能确定相关关系,不能探讨因果关系。对有些变量的测量不够精确(如年龄),只分成几个类别,没有按实际值测度。 "
2016,图书馆学研究,吉林省高校图书馆微信平台服务现状与发展对策,盖露薇;张永;杨松;,国网吉林省电力有限公司培训中心,微信公众平台; 移动服务; 高校图书馆;,,G258.6;G252;G250.7,"微信平台服务作为图书馆拓展服务的新兴方式,相继应用到各级各类图书馆中。高校图书馆成为应用微信服务的先驱。文章通过分析吉林省高校图书馆微信平台服务的开通与认证、命名构成、推广方式、更新频率、服务内容等,指出其微信服务建设过程中存在的问题,并提出相应的解决对策。 "
2016,图书馆学研究,图书馆微信的移动信息服务研究,丁敬达;李辉;,上海大学图书情报档案系,图书馆; 微信; 移动信息服务; 对策;,,G252,"运用网络调研、体验测试、案例分析、统计归纳等方法对国内图书馆微信的移动信息服务现状进行基本认知,分析其主要服务内容、存在的问题并提出改进的对策与建议。认为其主要提供信息推送、借阅管理、资源检索、在线利用和参考咨询等服务;存在信息推送不连续、在线利用不充分、交流互动不活跃等不足;提出优化信息推送方式、拓展资源服务渠道、发挥微信互动功能等对策建议。 "
2016,图书馆学研究,面向39所高校图书馆的微信调查与分析,王其和;吴家霞;付可心;田姗;,湖北工业大学工程技术学院武汉工程大学管理学院,微信; 移动服务; 高校图书馆;,国家社科基金青年项目“基于多维动态数据的移动图书馆用户接受行为及其实证研究”(项目编号:16CTQ010)的研究成果之一；,G258.6;G250.7,"伴随移动服务的快速发展,微信平台作为图书馆移动服务的重要模式之一,正被国内各高校建设与推广。文章以39所高校图书馆的微信公众号平台为调研对象,重点对其开通状况、服务功能、消息推送等方面进行调查与问题分析,并从推广力度、公众号名称规范、推送服务以及特色服务方面提出相应对策分析,以指导高校图书馆微服务建设。 "
2016,图书馆学研究,高校图书馆微信公众号运营情况及其启示,蒋银;顾建新;,东南大学经济管理学院东南大学图书馆,高校图书馆; 微信公众平台; 微信运营; “985工程”高校;,,G258.6;G250.7,"获取39所""985工程""高校图书馆的微信公众号运营基本情况并进行总体对比,以清华大学图书馆、北京大学图书馆和南京大学图书馆微信公众号为案例,从信息推送情况和用户反馈情况两方面分析图书馆微信公众号的运营特征。发现,""985工程""高校图书馆对微信建设普遍十分重视,并且其中部分图书馆在微信公众号运营中具有特色,阅览室座位查询与预约、在线阅读、个人图书馆等功能给予了用户便利;寒暑假时间段是高校图书馆运营微信公众号需要把握的""黄金时期""。 "
2016,图书馆学研究,基于微信公众平台的高校图书馆个性化知识服务建设研究,常金玲;胡艳芳;,郑州航空工业管理学院信息科学学院郑州航空工业管理学院航空经济发展河南省协同创新中心,微信公众平台; 高校图书馆; 知识服务;,2016年度郑州航空工业管理学院教育科学研究基金项目“面向航空经济的智库人才培养模式研究”(项目编号:zhjy16-52)； 2015年郑州航空工业管理学院大学生科技创新基金项目“面向航空智库的人才培养模式研究”(项目编号:Y20150305)的研究成果之一；,G252;G258.6;G250.7,"文章通过对高校图书馆微信公众平台服务内容的研究,认为高校图书馆微信服务中存在服务形式单一、资源获取受限、互动性较差、专业化水平较低等问题,从微讲堂、微联盟、微沙龙、微知识等4个方面提出高校图书馆微信公众服务平台的个性化知识服务建设策略。 "
2016,图书馆学研究,天津市公共图书馆系统微信公众平台服务运营浅析,岳立春;,天津市东丽区图书馆,公共图书馆; 微信服务; 运营; 分析;,,G258.2;G250.7;G252,"以天津市公共图书馆系统微信公众平台为例,对微信在公共图书馆移动服务中的应用现状与存在问题进行比较,指出相应解决方案,不断提高公共图书馆移动服务水平。 "
2016,图书馆学研究,近两年我国高校图书馆微信服务现状及策略研究,李伟超;毕丽萍;贾艺玮;,"郑州航空工业管理学院,航空经济发展协同创新中心郑州航空工业管理学院信息科学学院",微信; 微信公共平台; 微信服务; 高校图书馆;,2016年度郑州航院研究生教育创新计划基金项目“我国高校图书馆微服务发展现状及策略研究”(项目编号:2016CX009)； 河南省高等学校重点科研项目软科学研究计划“互联网+环境下实验区众创空间与驱动力发展研究”(项目编号:17A870003)； 2014年校级课题“信息管理核心课程教学团队”(项目编号:201401)的阶段研究成果之一；,G258.6;G250.7;G252,"为研究我国高校图书馆微信服务现状,选取""985工程""大学图书馆为样本进行调研。通过调研其微信公众账号类型、认证方式等开通现状和基本服务内容以及存在的问题,综合高校图书馆的优秀实践,提出我国高校图书馆微信服务策略体系,包括微信公众号的规划策略、设计策略、内容发布策略、新功能开发与应用策略、宣传推广策略等一系列微信服务策略,旨在为其他高校图书馆提供有价值的参考与借鉴。 "
2016,图书馆学研究,高职图书馆微信公众号平台现状及发展研究,王东亮;罗雨舟;杨勇;,无锡职业技术学院,微信公众号; 高职院校; 图书馆; 服务;,2015年度江苏省高校哲社基金研究课题“高职院校图书馆科研服务体系构建研究与实践”(项目编号:2015SJB366)的阶段研究成果之一；,G258.6;G250.7,"针对高职图书馆微信公众号平台目前存在的问题提出相应的建议,以提升高职图书馆微信公众号平台的利用效果,提高服务质量。文章采用三种调查方式对具有代表性的28所高职院校图书馆的微信公众号平台进行为期两个月的跟踪调查,并对采集的数据进行了分析。研究认为,高职图书馆应充分重视微信公众号的建设,规范微信公众号的命名形式,加大宣传力度并安排专人回复咨询,优化功能菜单,发挥其在信息传播、在线咨询、资源利用、读者服务等方面的优势,提高图书馆使用率和影响力。 "
2016,图书馆学研究,高校图书馆微信应用现状与发展对策研究——基于“211”高校图书馆的调研,张宁;阳景;颜盼盼;,杭州电子科技大学管理学院,高校图书馆; 微信应用; 信息服务;,杭州电子科技大学研究生核心课程建设项目(项目编号:HXKC2016001)； 浙江省软科学重点项目“市场嵌入型的智慧水务参与式管理模式研究”(项目编号:2016C25049)的部分阶段性成果；,G258.6;G250.7,"利用手机微信客户端调研了""211工程""高校图书馆通过微信开展信息服务的现状,从微信应用的服务内容、运营管理、交互设计等方面进行细致分析,发现当前高校图书馆微信服务中仍存在一些问题,并从加快微图官方认证、深化拓展服务项目、强化高校微图的宣传推广力度、增强运营管理等方面提出发展对策。 "
2016,图书馆学研究,安徽省高校图书馆微信公众平台调研与分析,郭春侠;朱戈;,安徽大学管理学院,微信公众平台; 移动服务; 高校图书馆; 安徽;,安徽大学研究生教学研究项目之课程建设项目“信息用户与服务”(项目编号:J01001757-19)的研究成果之一；,G258.6;G250.7,"网络技术推动人类进入新媒体时代,微信公众平台作为新媒体时代中最热门的信息载体,为图书馆的移动服务提供新的契机,受到国内高校图书馆的高度重视。近年来,安徽省高校图书馆也在陆续采用微信公众平台开展服务。文章通过对安徽省119所高校图书馆微信公众平台的系统调研与分析,发现问题并提供对策,以为推进省内高校图书馆移动服务的整体发展。 "
2016,图书馆学研究,基于微信的高校图书馆个性化移动信息服务平台建设,王卫军;,河南财经政法大学图书馆,微信公众号; 高校图书馆; 个性化信息服务; 移动服务;,国家社会科学基金青年项目“移动网络环境下高校图书馆用户情景敏感服务模式及实证研究”(项目编号:13CTQ046)系列研究成果之一；,G252;G258.6;G250.7,"首先对微信公众号及利用微信公众号开展信息服务的优势进行了介绍。接着就微信公众号在图书馆信息服务中的应用现状进行总结,并对高校图书馆个性化移动信息服务与微信运营模式的契合性进行分析。最后对图书馆微信公众号个性化信息服务平台的建设进行探讨。 "
2016,图书馆学研究,“211”/“985”农林院校图书馆微信公众平台建设调研,王丹;,东北农业大学图书馆,微信公众平台; 图书馆; 信息服务;,CALIS全国农学文献信息中心2013研究项目:基于微信的高校图书馆新型信息服务平台构建与研究(课题编号:2013011)的研究成果；,G258.6;G250.7,"文章针对微信平台特点,首先阐述了微信用于图书馆信息服务的可行性,然后进行了国内""211""/""985""院校图书馆微信公众平台的详细调查,从账号主体、账号认证、账号类型等方面进行了分析,得出了一些建设经验。同时以东北农业大学图书馆微信信息服务平台为例,显示了微信公众平台服务的系统设计及功能实现。最后,文章也指出,随着技术的不断进步,微平台在功能定位、需求服务、内容建设、用户交流等方面还应逐渐丰富,以提高其利用率,达到平台建设的目的。 "
2016,图书馆学研究,江西省高校图书馆微信公众平台调查与分析,袁梁;,江西师范大学图书馆,微信公众平台; 高校图书馆; 江西省;,江西省社科规划2015年度课题“江西名人文库建设研究——以胡先骕文库构建为例”(项目编号:15TQ05)的研究成果之一；,G258.6;G250.7,"通过对江西省高校图书馆微信公众平台的开通、使用情况、公众号类型、服务内容、应用现状等方面进行系统调查与分析,发现其存在的问题,进而从宣传推广、服务内容、个性化服务等方面提出针对性建议,为高校图书馆建设微信平台提供借鉴与参考。 "
2016,图书馆学研究,嵌入微信平台的图书馆虚拟延伸服务实践探索,罗亚泓;,广东外语外贸大学图书馆,微信; 图书馆嵌入式服务; 虚拟延伸服务;,国家社会科学基金青年项目“基于嵌入式服务视角的高校图书馆特定用户延伸服务的理论与实践探索研究”(项目编号:15CTQ009)的研究成果之一；,G252;G250.7,通过微信平台开展服务是基于嵌入式服务理论的新兴图书馆服务。高校图书馆开展的微信服务主要有宣传推送、资源推介、阅读推广、查询服务、自助服务、信息咨询等几种类型。图书馆微信服务应包含个性化延伸服务。广东外语外贸大学图书馆的微信图书定位系统是嵌入式虚拟延伸服务的创新实践。 
2016,图书馆学研究,政务微信公众号用户持续使用意愿的关键影响因素识别与分析,李宗富;张向先;,吉林大学管理学院信息管理系,政务微信公众号; 用户持续使用意愿; 影响因素; DEMATEL;,国家社会科学基金重大项目“网络信息生态链形成机理与演进规律研究”(项目编号:11&ZD180)的研究成果之一；,G206,"从信息生态视角构建出政务微信公众号用户持续使用意愿的影响因素体系,然后运用DEMATEL方法对所有可能影响政务微信用户持续使用意愿的因素进行关联性分析。根据综合影响指数排名,识别出影响政务微信公众号用户持续使用意愿的主要因素,并据此提出若干提升用户持续使用意愿的建议和对策。 "
2016,图书馆学研究,面向文献检索课教学模式创新的微信公众平台建设研究,黄雨生;,河南理工大学图书馆,文献检索课; 微信公众平台; 教学模式;,2015年度河南理工大学教育教学改革研究项目“微信公众平台在《文献检索课》中的开发与应用研究”(项目编号:2015JG104)； 2016年度河南理工大学基本科研业务费专项项目(人文社科类)“微信公众平台在文献检索课教学改革中的应用研究”(项目编号:SKJYB2016-15)； 2016年度河南省教育厅人文社会科学研究项目“微信公众平台下的教学模式研究——以文献检索课为例”(项目编号:2016-ZC-124)的研究成果之一；,G434;G252.7,"腾讯公司微信公众平台的推出,为新媒体环境下的文献检索课教学提供了新的平台和创新空间。微信公众平台功能强大,用于教学方面形式新颖,师生沟通方便,深受学生喜爱。文章以微信订阅号为例,结合课程教学实际情况,设计出具有师生交互、内容检索、信息发布、资源分享等模块的文献检索课微信公众平台,并对课程平台的使用状况进行了调查分析。 "
2016,图书馆学研究,公共图书馆微信服务现状与传播影响力研究——基于省级样本数据的分析,朱多刚;刘城晨;,上海交通大学国际与公共事务学院,微信; 公共图书馆; 传播影响力;,,G258.2;G252;G206,"随着微信用户数量的激增,不少公共图书馆先后开通了官方微信。文章对我国31个省级公共图书馆官方微信进行了调研,分析微信服务的开通时间、认证时间、账号类型、信息推送方式、功能内容和传播影响力等方面。最后指出官方微信存在的主要问题,并提出了公共图书馆微信的发展对策与建议。 "
2016,图书馆学研究,利用微信公众平台开展新生入馆教育的调查与分析——以南京地区高校为例,孙辉;,南京晓庄学院图书馆,微信公众平台; 高校图书馆; 入馆教育;,南京晓庄学院科研基金项目“高校信息素养教育研究”和“信息素养教育课程”(资助编号:2013NJY30和4033562)的阶段性成果之一；,G206;G258.6,"对南京地区20所高校图书馆运用微信公众平台开展入馆教育进行调查,从新生专栏、消息推送、互动分享3个方面分析利用情况,针对具体问题,提出在移动化浪潮中图书馆利用微信公众平台开展新生入馆教育的思路。 "
2016,图书馆学研究,我国图书情报领域微信研究热点分析,韩晓雪;张丹丹;王春华;,中国科学院大学中国科学院文献情报中心湘潭大学公共管理学院中国科学院大学中国科学院成都文献情报中心,图书馆; 微信; 主题分析;,,G206;G353.1,"随着微信的普及,微信研究成为图书情报领域的研究热点。本研究以CNKI数据库中收录的图书情报领域以""微信and图书馆""为主题的文献为数据来源,运用词频统计和共词分析方法,借助SPSS和Ucinet软件进行聚类分析、战略坐标图分析和核心-边缘结构分析。分析结果显示当前国内图书情报领域微信研究热点主要集中于10个研究主题,即数字阅读、微信与高校图书馆、微信号、数字图书馆与个性化服务、社交媒体的用户体验、微信与公共图书馆、微信推送服务、微信与图书馆服务、微信与移动图书馆、新媒体营销,并对研究主题进行详细解析,为国内图书情报领域微信的研究提供参考。 "
2016,图书馆学研究,微信公众平台在高校图书馆阅读推广工作中的应用研究,刘倩美;,天津外国语大学图书馆,微信公众平台; 高校图书馆; 阅读推广;,天津外国语大学“十二五”科研规划2015年度科研项目“基于微信公众平台的高校图书馆阅读推广研究”(项目编号:15QN15)的研究成果之一；,G258.6;G252.17;G206,"基于对高校图书馆微信公众平台在阅读推广工作中的现状调查发现,只有少数高校图书馆利用微信平台进行阅读推广,尚缺乏独立的微信阅读推广平台。为争取新时期高校阅读推广工作的大发展,建议开设专门的高校阅读微信平台,科学设置阅读推广菜单,创新阅读推广栏目,丰富阅读推广信息内容呈现方式等。 "
2016,图书馆学研究,基于微信平台的图书采访模式探索,朱会华;,广西师范大学图书馆,微信平台; 图书采访; 读者荐购;,,G253.1;G250.7,"针对图书采访过程中存在采访馆员与读者需求脱节的现象,创新采访模式有助于提高图书采访质量,提升服务品质。文章分析传统图书采访的优点和缺点,概述微信在图书采访中的必要性和可行性,并就如何通过微信平台开展图书采访,提出了一些具体的措施。 "
2016,图书馆学研究,微信在图书馆的应用及微信图书馆发展研究,严丹;,上海外国语大学图书馆,微信; 微信图书馆; 移动图书馆; 服务功能; 发展策略;,2013年教育部人文社科规划基金项目“基于社会媒体的群体知识共建机制研究”(项目编号:13YJA880034)； 2014年上海外国语大学青年基金项目“英美学者对当代中国国际关系研究的信息源分析”(项目编号:KX181135)； 2015年上海外国语大学校级重大科研项目“中国与英联邦国家教育信息化战略比较研究”的成果之一；,G250.7,"微信应用于图书馆的实践和研究已经成为当前热点,而对于微信图书馆的涵义和功能定位尚没有比较统一和明确的界定与认识。该研究从微信订阅号与服务号的区分入手,通过对微信可以实现的图书馆功能将基于微信的图书馆划分为3个层级。同时,对比研究了微信图书馆与移动图书馆的实现方式与服务功能,提出应当将移动图书馆的现有功能整合进微信图书馆,从而开发出基于微信的移动图书馆。进而在考察和分析目前几个开发比较成熟的典型微信图书馆案例的基础上,提出微信图书馆进一步建设和发展的策略与建议。 "
2016,图书馆学研究,CASHL微信服务机制研究,赵发珍;宋戈;张继忠;郭玮;魏清华;,兰州大学图书馆,CASHL服务; 服务推广; 资源推广; 服务评价;,CASHL管理中心2015年项目“新信息环境下CASHL资源与服务拓展设计研究”研究成果；,G250.7;G252,"文章概述了CASHL利用微信公众平台进行资源宣传及服务推广的必要性及优势,并从CAHSL利用微信开展服务时的定位、服务内容建设、服务功能设置、服务团队建设、服务效能评价等方面进行分析,对CASHL利用微信开展服务做了进一步规划,以期提高CASHL资源利用率,促进服务的深层次化。 "
2016,图书馆学研究,湖北省高校图书馆微信公众平台调查与分析,明均仁;张玄玄;陈雪;,武汉工程大学管理学院许昌学院,微信; 移动服务; 移动图书馆; 高校图书馆;,教育部人文社会科学研究青年基金项目“基于用户感知的移动图书馆服务接受与使用行为研究”(项目编号:14YJC870015)； 国家自然科学基金“基于情景化用户偏好的学术信息服务研究”(项目编号:71203060)； 武汉工程大学科学研究基金(项目编号K201429)的研究成果之一；,G258.6;G250.7,"伴随信息技术的飞速发展,图书馆微信公众平台作为图书馆移动服务的新兴模式,正被国内高校图书馆所重视与应用。湖北省高校众多,各高校图书馆微信平台建设情况良莠不齐,对它们进行系统调查有助于各部门与用户对图书馆微服务的认识,推进图书馆移动服务的整体发展。文章通过登录高校图书馆网站和手机搜索微信公众平台两种方式,对湖北省123所高校图书馆的微信公众账号的开通与使用情况、栏目宣传方式、服务内容、公众号类型及其认证主体进行了系统调查与问题分析,并从名称规范与运营机制、宣传力度、个性化服务等方面提出策略分析。 "
2016,档案学研究,基于社会服务的档案微信平台应用调查与分析——副省级以上档案局(馆)移动档案馆建设调研报告,黄丽华;宋华;方巍森;,国家档案局技术部浙江省档案局上海中信信息发展有限公司,档案微信平台; 调查分析; 移动档案馆建设;,《基于社会服务的移动档案馆的研发和应用》课题研究成果之一；,G270.7,"本文通过对全国副省级以上档案局(馆)2015年3—8月移动档案馆建设发展情况的网上调查,重点分析了当前应用较广的微信平台的所属地域、开设机构类型、建立时间、更新时间、功能分类及特色栏目等建设情况,进而总结、评价当前我国档案微信平台建设存在的不足与问题。 "
